,class,sigmoid_ouput
2297,0,[0.9611443  0.05838081]
2298,1,[0.02691246 0.9767595 ]
2299,0,[0.9777033  0.01715999]
2300,0,[0.9654534  0.02849272]
2301,0,[0.99243283 0.00453814]
2302,0,[0.97966135 0.01054471]
2303,0,[0.9620451  0.04619797]
2304,0,[0.98344606 0.01150428]
2305,0,[0.9271139  0.04642008]
2306,0,[0.99164724 0.00950392]
2307,0,[0.97699124 0.02143963]
2308,0,[0.85726106 0.1784251 ]
2309,0,[0.98959327 0.00360495]
2310,0,[0.98867095 0.01962822]
2311,0,[0.9965077  0.00284121]
2312,0,[0.9934362  0.01462601]
2313,1,[0.05889551 0.9047824 ]
2314,0,[0.98511326 0.00881563]
2315,0,[0.9973617  0.00357956]
2316,0,[0.9960712  0.00639504]
2317,0,[0.98129547 0.01678846]
2318,0,[0.9574901  0.02847981]
2319,0,[0.9928958  0.00540897]
2320,0,[0.9689498  0.02655521]
2321,0,[0.9799216  0.02554563]
2322,0,[0.93518776 0.10300337]
2323,1,[0.08598742 0.8895541 ]
2324,0,[0.9939744  0.00459349]
2325,0,[0.9957562  0.00424525]
2326,0,[0.98494554 0.01508509]
2327,0,[0.9511931  0.04938782]
2328,0,[0.9462843  0.08409427]
2329,1,[0.05684843 0.9655518 ]
2330,0,[0.8920895  0.20391572]
2331,0,[0.9739155  0.04330399]
2332,0,[0.9779369  0.04194789]
2333,0,[0.9355023  0.05363837]
2334,0,[0.98195136 0.01586937]
2335,0,[0.96981055 0.02707402]
2336,1,[0.04045971 0.9297813 ]
2337,0,[0.9827276  0.00966342]
2338,0,[0.95140153 0.0827107 ]
2339,0,[0.959012   0.02700325]
2340,0,[0.9796649  0.03105036]
2341,0,[0.98832047 0.0095777 ]
2342,0,[0.99786276 0.00477849]
2343,0,[0.92201585 0.08474953]
2344,0,[0.96954423 0.03511631]
2345,0,[0.9893994  0.01169982]
2346,0,[0.98643005 0.01235986]
2347,0,[0.9485543  0.10205123]
2348,0,[0.9618333  0.05055999]
2349,0,[0.9960098  0.00778831]
2350,0,[0.9794382  0.03235228]
2351,1,[0.02396026 0.97731346]
2352,0,[0.91736424 0.06808393]
2353,0,[0.99815124 0.00255747]
2354,0,[0.99467397 0.00592393]
2355,0,[0.976597   0.02882472]
2356,0,[0.97765607 0.02689606]
2357,0,[0.9619556 0.0524404]
2358,0,[0.97777075 0.0157653 ]
2359,1,[0.02090335 0.9797641 ]
2360,0,[0.97845995 0.0252358 ]
2361,0,[0.98262906 0.02132542]
2362,0,[9.988134e-01 9.460039e-04]
2363,0,[0.97654665 0.012948  ]
2364,0,[0.985168   0.02191884]
2365,0,[0.9889893  0.00694585]
2366,0,[0.2021104  0.76521325]
2367,0,[0.79759824 0.26062438]
2368,0,[0.9893721  0.00800682]
2369,0,[0.99667394 0.00514102]
2370,0,[0.95767266 0.04125851]
2371,0,[0.968328   0.03371678]
2372,0,[0.9865643  0.00912267]
2373,0,[0.97619325 0.02031881]
2374,0,[0.9620218  0.08543473]
2375,0,[0.97819805 0.0142541 ]
2376,0,[0.8935359  0.12829567]
2377,0,[0.9931583  0.01240675]
2378,1,[0.03480355 0.9731026 ]
2379,0,[0.9847792  0.01530405]
2380,0,[0.9787648  0.03203324]
2381,0,[0.99538815 0.00299172]
2382,0,[0.993911   0.00359625]
2383,0,[0.99397016 0.00394206]
2384,0,[0.9685347 0.0185392]
2385,0,[0.97335464 0.03390567]
2386,0,[0.877666  0.1097939]
2387,0,[0.91847616 0.06021444]
2388,0,[0.99375147 0.00850521]
2389,0,[0.9972703  0.00843504]
2390,0,[0.87029153 0.16690634]
2391,0,[0.9912266  0.01367979]
2392,0,[0.71742207 0.22915284]
2393,0,[0.8712002 0.1212826]
2394,0,[0.98592806 0.00905321]
2395,0,[0.97235185 0.04061429]
2396,0,[0.9983277  0.00128554]
2397,0,[0.9901366  0.00827018]
2398,0,[0.9467861  0.10079095]
2399,0,[0.9850852  0.01125662]
2400,0,[0.998027   0.00263143]
2401,0,[0.9753611 0.0289619]
2402,1,[0.03934003 0.9689205 ]
2403,1,[0.00834779 0.99367565]
2404,0,[0.9829641  0.01294254]
2405,0,[0.9461734  0.06808539]
2406,0,[0.98677933 0.01430201]
2407,0,[0.9951201  0.00384698]
2408,0,[0.9714229  0.02526577]
2409,0,[0.9956262  0.00689882]
2410,0,[0.98323405 0.00422942]
2411,0,[0.9700087  0.04796043]
2412,0,[0.97897846 0.02413487]
2413,0,[0.8890104  0.07378959]
2414,1,[0.09450644 0.9142652 ]
2415,0,[0.9562786  0.03667596]
2416,0,[0.95572126 0.03180392]
2417,0,[0.9592058  0.04274256]
2418,0,[0.94320536 0.07261215]
2419,0,[0.9835634 0.0142189]
2420,0,[0.9086623  0.26957566]
2421,0,[0.9696618 0.0540317]
2422,0,[0.9969284  0.00561447]
2423,0,[0.9788721  0.02398833]
2424,0,[0.8401358  0.21247503]
2425,0,[0.9841802  0.02068243]
2426,1,[0.08678991 0.96610785]
2427,0,[0.9963988  0.00533982]
2428,0,[0.9954306 0.005098 ]
2429,0,[0.9867611  0.01239392]
2430,0,[0.98967427 0.01386022]
2431,0,[0.96882856 0.03023178]
2432,0,[0.99528    0.00431063]
2433,0,[0.9865653  0.04247918]
2434,0,[0.9291741  0.06778561]
2435,0,[0.9894823  0.01244607]
2436,0,[0.83801675 0.10488597]
2437,0,[0.98306656 0.01543475]
2438,1,[0.0428005  0.93816197]
2439,0,[0.9608506  0.04629036]
2440,0,[0.99165756 0.00983404]
2441,1,[0.08652014 0.96064484]
2442,0,[0.99483055 0.00279702]
2443,0,[0.9576871  0.01773748]
2444,0,[0.99105084 0.01037033]
2445,0,[0.9913509  0.00929679]
2446,0,[0.99262756 0.0107078 ]
2447,0,[0.959564   0.03755598]
2448,0,[0.9930676  0.00737666]
2449,0,[0.98448294 0.01679279]
2450,0,[0.94403565 0.01980365]
2451,0,[0.98003536 0.02733798]
2452,0,[0.97673845 0.02067875]
2453,0,[0.979845   0.02324984]
2454,1,[0.04128801 0.95314777]
2455,0,[0.952686   0.04803636]
2456,0,[0.90450186 0.138296  ]
2457,0,[0.9655254  0.03925779]
2458,0,[0.97744316 0.03469582]
2459,0,[0.9822979  0.02327667]
2460,0,[0.9956369  0.00380513]
2461,0,[0.92437243 0.07446985]
2462,1,[0.03948053 0.9585092 ]
2463,0,[0.9794098  0.01379581]
2464,0,[0.97509515 0.03836687]
2465,0,[0.95738745 0.06990353]
2466,0,[0.99190146 0.00914345]
2467,0,[0.89740855 0.1469867 ]
2468,0,[0.9963586  0.00534647]
2469,0,[0.9847199  0.02165923]
2470,0,[0.8753302  0.14295013]
2471,0,[0.9848861  0.00632154]
2472,0,[0.9955265  0.00638605]
2473,0,[0.99192315 0.00336939]
2474,0,[0.95780957 0.05084953]
2475,0,[0.67298716 0.31493056]
2476,0,[0.9854431  0.02366637]
2477,0,[0.97583675 0.01550559]
2478,0,[0.98758453 0.01331394]
2479,0,[0.9955123  0.00327213]
2480,0,[0.9883519  0.00794245]
2481,0,[0.9868519  0.01305601]
2482,0,[0.98312277 0.01726206]
2483,0,[0.9547438  0.06492771]
2484,0,[0.98119813 0.01724939]
2485,0,[0.9913083  0.00814055]
2486,0,[0.9783608 0.0128702]
2487,0,[0.99746764 0.0039878 ]
2488,0,[0.8692776  0.12327871]
2489,0,[0.992084   0.00825209]
2490,0,[0.96192396 0.01667783]
2491,0,[0.9795532  0.02173984]
2492,0,[0.9678234  0.04624775]
2493,0,[0.9918988  0.01274028]
2494,0,[0.97781986 0.0136154 ]
2495,0,[0.98598665 0.02158819]
2496,0,[0.9952158  0.00536555]
2497,0,[0.97416985 0.02946128]
2498,0,[0.9708063  0.04055827]
2499,0,[0.99412495 0.00817664]
2500,0,[0.6337811 0.4477736]
2501,0,[0.8706406  0.08424974]
2502,0,[0.97492677 0.03234965]
2503,0,[0.9477766  0.03633431]
2504,0,[0.9896227  0.01407424]
2505,0,[0.9210511  0.07898874]
2506,0,[0.99138874 0.00663093]
2507,0,[0.99437815 0.00792469]
2508,0,[0.99272186 0.00644125]
2509,0,[0.9920001  0.00941764]
2510,0,[0.9847521  0.01503792]
2511,0,[0.99577737 0.0091244 ]
2512,0,[0.8747077  0.09229868]
2513,0,[0.99449795 0.01127831]
2514,0,[0.9921143  0.00890766]
2515,0,[0.94856477 0.06493738]
2516,0,[0.9961661  0.00372302]
2517,1,[0.08470209 0.8988467 ]
2518,0,[0.9841285  0.02671687]
2519,0,[0.96748483 0.03486926]
2520,0,[0.97601104 0.03374425]
2521,0,[0.99481755 0.00453327]
2522,0,[0.99747616 0.00252486]
2523,0,[0.9801398  0.01226044]
2524,0,[9.9856502e-01 8.7653945e-04]
2525,0,[0.9335274  0.05937793]
2526,0,[0.97640675 0.02193936]
2527,0,[0.9878048  0.00798698]
2528,0,[0.9796174  0.02328348]
2529,0,[0.96412957 0.03673537]
2530,0,[0.9469329  0.03433538]
2531,0,[0.9775643  0.01784639]
2532,0,[0.94615376 0.04627516]
2533,0,[0.9942625  0.00768089]
2534,0,[0.9784107  0.02487155]
2535,0,[0.98354393 0.02573255]
2536,0,[0.98719096 0.01486056]
2537,0,[0.9922551  0.01151554]
2538,0,[0.9729782  0.03266265]
2539,0,[0.9865978  0.01904932]
2540,0,[0.9811504  0.01629026]
2541,0,[0.98864996 0.03339018]
2542,0,[0.9736086  0.03434078]
2543,0,[0.96320564 0.06800732]
2544,0,[0.99301857 0.00916377]
2545,1,[0.02966476 0.98641694]
2546,0,[0.9785447  0.02063548]
2547,0,[0.8983414  0.08519238]
2548,0,[0.89935195 0.18886854]
2549,0,[0.9735936 0.0180916]
2550,0,[0.9980088  0.00436623]
2551,0,[0.9810043  0.02540017]
2552,0,[0.98962724 0.01973704]
2553,1,[0.1218103 0.9066258]
2554,0,[0.9820364  0.02049485]
2555,0,[0.97386205 0.02449298]
2556,0,[0.9721734  0.03548292]
2557,0,[0.98981535 0.01182052]
2558,0,[0.92681855 0.06111754]
2559,0,[0.96580505 0.03379263]
2560,0,[0.9361038  0.05563579]
2561,0,[0.98735344 0.02641915]
2562,0,[0.92193943 0.05910871]
2563,0,[0.92953396 0.10645554]
2564,0,[0.9241418  0.09006733]
2565,0,[0.9105371  0.07022306]
2566,0,[0.9541057  0.03466718]
2567,0,[0.9919224  0.01313806]
2568,0,[0.9980946 0.00109  ]
2569,0,[0.6041671  0.61683166]
2570,0,[0.9929408  0.00660085]
2571,0,[0.79982144 0.12203932]
2572,0,[0.9291812  0.04967892]
2573,0,[0.949719   0.04662323]
2574,0,[0.99302614 0.00772048]
2575,0,[0.89621353 0.16857588]
2576,0,[0.9451262  0.04347063]
2577,0,[0.9834979  0.01748658]
2578,0,[0.9863035  0.01502146]
2579,0,[0.9434187 0.0511622]
2580,0,[0.81066096 0.19110891]
2581,0,[0.98666894 0.01230879]
2582,0,[0.99138474 0.01711947]
2583,0,[0.82024163 0.12709768]
2584,0,[0.96314406 0.03584127]
2585,0,[0.9796959  0.01726595]
2586,1,[0.03232107 0.96606064]
2587,0,[0.9309596 0.1019032]
2588,0,[0.96163106 0.0215341 ]
2589,1,[0.02448833 0.93196434]
2590,0,[0.92280537 0.0896126 ]
2591,0,[0.9651343  0.04649729]
2592,0,[0.992234   0.00838111]
2593,0,[0.8480791  0.17749733]
2594,0,[0.9836533  0.01032057]
2595,0,[0.9927932  0.00672565]
2596,0,[0.95862037 0.03855577]
2597,0,[0.9781085  0.01797529]
2598,0,[0.99293315 0.01208343]
2599,0,[0.9639163  0.04090145]
2600,0,[0.98782897 0.04116496]
2601,0,[0.9894531  0.01549781]
2602,0,[0.98838633 0.01662754]
2603,0,[0.9903566  0.01158765]
2604,0,[0.9901968  0.00733322]
2605,0,[0.94608605 0.04306744]
2606,0,[0.9790092  0.01802953]
2607,1,[0.0527724 0.9530773]
2608,0,[0.996548   0.00193913]
2609,1,[0.08285229 0.9478335 ]
2610,0,[0.97750914 0.03510513]
2611,0,[0.9951166  0.00294634]
2612,0,[0.9884864  0.00739076]
2613,0,[0.9495068  0.04360053]
2614,0,[0.41846055 0.5429627 ]
2615,1,[0.08150451 0.94464564]
2616,0,[0.8828961  0.11065562]
2617,0,[0.99704176 0.00372012]
2618,0,[0.9442073  0.06084003]
2619,0,[0.9834728  0.02250884]
2620,0,[0.99055463 0.00821127]
2621,0,[0.9734394  0.04061556]
2622,0,[0.8987322  0.14229952]
2623,0,[0.9712015  0.06288841]
2624,0,[0.98272216 0.03766971]
2625,0,[0.9877194  0.01017988]
2626,0,[0.94628924 0.03618028]
2627,0,[0.99013877 0.00556379]
2628,0,[0.9966965  0.00286692]
2629,0,[0.8826403  0.11215609]
2630,0,[0.9843354 0.0197571]
2631,0,[0.9726901  0.09662786]
2632,0,[0.99882513 0.00174774]
2633,0,[0.74055225 0.38135687]
2634,0,[0.96336436 0.02131533]
2635,0,[0.9935917  0.01283682]
2636,0,[0.9780937  0.04677829]
2637,0,[0.97880083 0.0213329 ]
2638,0,[0.96596974 0.04012318]
2639,1,[0.10234912 0.91912675]
2640,0,[0.99635375 0.00551225]
2641,0,[0.9968368  0.00366899]
2642,0,[0.9913628  0.00911539]
2643,1,[0.10014392 0.9244337 ]
2644,0,[0.97639513 0.01717675]
2645,0,[0.99728966 0.00634114]
2646,0,[0.99750996 0.00313795]
2647,0,[0.9941912  0.01220774]
2648,0,[0.98744744 0.01428671]
2649,0,[0.99836427 0.00109807]
2650,0,[0.9830828  0.02675929]
2651,0,[0.99339175 0.01103408]
2652,0,[0.98774976 0.01755781]
2653,0,[0.94573575 0.03855655]
2654,0,[0.90671647 0.07839942]
2655,0,[0.90234977 0.09297214]
2656,0,[0.9701217  0.02661957]
2657,1,[0.04449768 0.95324624]
2658,0,[0.98699063 0.01180564]
2659,0,[0.83709264 0.11278775]
2660,0,[0.9918059  0.00665992]
2661,0,[0.9431959 0.0424672]
2662,1,[0.00399666 0.98771125]
2663,0,[0.98017955 0.01586786]
2664,1,[0.0430567 0.9760433]
2665,0,[0.9823882  0.02305339]
2666,0,[0.9507512  0.05337409]
2667,1,[0.07580544 0.9532536 ]
2668,0,[0.9924731  0.00837122]
2669,0,[0.89454824 0.12280808]
2670,0,[0.95128834 0.06164127]
2671,0,[0.9917583  0.00588063]
2672,0,[0.9063312  0.09239291]
2673,0,[0.960338   0.04620781]
2674,0,[0.54108936 0.47562286]
2675,0,[0.9762368  0.02501184]
2676,0,[0.98978686 0.01156412]
2677,0,[0.9850722  0.01313235]
2678,0,[0.9943831  0.01001856]
2679,0,[0.9588401  0.02241626]
2680,0,[0.9960431  0.00613996]
2681,0,[0.9698448  0.02446017]
2682,0,[0.9750152  0.02138798]
2683,0,[0.9747754  0.02366468]
2684,0,[0.94257814 0.0544792 ]
2685,0,[0.81850076 0.14970705]
2686,0,[0.89784724 0.0930929 ]
2687,0,[0.9697094  0.01997614]
2688,0,[0.9979437  0.00278323]
2689,0,[0.99494416 0.00352859]
2690,0,[0.97870934 0.01776712]
2691,0,[0.9786083  0.02673508]
2692,0,[0.99271095 0.01291329]
2693,0,[0.38293278 0.5410621 ]
2694,0,[0.98469156 0.01966825]
2695,0,[0.99573874 0.00693968]
2696,0,[0.9873696  0.01634519]
2697,0,[0.9911056  0.00720581]
2698,0,[0.98281693 0.02471239]
2699,0,[0.9676807  0.04661518]
2700,0,[0.9951504  0.01149547]
2701,0,[0.99141675 0.00911628]
2702,0,[0.98796415 0.03156888]
2703,0,[0.9731873  0.03720856]
2704,0,[0.57272255 0.29260048]
2705,0,[0.9972742  0.00459466]
2706,0,[0.99024206 0.00844887]
2707,0,[0.948804   0.12078033]
2708,0,[0.97770894 0.01573512]
2709,0,[0.9875985  0.00778089]
2710,0,[0.9896841  0.00462497]
2711,0,[0.9835507  0.02723509]
2712,0,[0.97068673 0.03190279]
2713,0,[0.87294346 0.14524637]
2714,0,[0.97234905 0.03759655]
2715,0,[0.99333596 0.00515702]
2716,1,[0.01912384 0.98247886]
2717,1,[0.11952878 0.93132704]
2718,0,[0.97139335 0.05609372]
2719,0,[0.98106754 0.02445798]
2720,0,[0.9936445 0.0091096]
2721,0,[0.9293531 0.1411901]
2722,0,[0.96979594 0.02727051]
2723,0,[0.9877984  0.01705402]
2724,0,[0.976086   0.02764172]
2725,0,[0.85819453 0.1901516 ]
2726,0,[0.9901411  0.00782117]
2727,0,[0.98331565 0.02774821]
2728,0,[0.9443994  0.13487819]
2729,0,[0.9264102  0.05319234]
2730,0,[0.93151146 0.10548528]
2731,0,[0.94795775 0.06141694]
2732,0,[0.9043755  0.06865814]
2733,0,[0.97566366 0.02786302]
2734,0,[0.96446365 0.03001077]
2735,0,[0.97901994 0.01613183]
2736,0,[0.99044853 0.00565889]
2737,0,[0.8666109  0.16681133]
2738,0,[0.95426524 0.0629695 ]
2739,0,[0.988836   0.00953994]
2740,0,[0.9097781  0.12373904]
2741,0,[0.9165649  0.09481129]
2742,0,[0.97759014 0.02196485]
2743,1,[0.03469246 0.976076  ]
2744,0,[0.87597406 0.24985941]
2745,0,[0.9929294  0.00765055]
2746,0,[0.98264354 0.02046451]
2747,0,[0.9594566  0.02506382]
2748,0,[0.99477345 0.00590101]
2749,0,[0.99055934 0.00905048]
2750,0,[0.99798834 0.00628792]
2751,0,[0.9922644  0.00879423]
2752,0,[0.9686211  0.05511844]
2753,0,[0.9765614  0.01427323]
2754,0,[0.99416214 0.00727719]
2755,0,[0.98154575 0.0179911 ]
2756,1,[0.04386132 0.9732578 ]
2757,0,[0.9854855  0.01315021]
2758,0,[0.9972166  0.00422309]
2759,0,[0.9679511 0.0473811]
2760,0,[0.99461526 0.00427509]
2761,0,[0.9760919  0.02449853]
2762,0,[0.98840314 0.00988872]
2763,0,[0.91743255 0.10379058]
2764,0,[0.9525379  0.04399866]
2765,0,[0.99338645 0.01971369]
2766,0,[0.9811798  0.02795258]
2767,0,[0.99550444 0.00688142]
2768,0,[0.98976606 0.01148426]
2769,0,[0.9865481  0.00932579]
2770,0,[0.99314207 0.00788298]
2771,0,[0.97831774 0.04476518]
2772,0,[0.9877499  0.00843006]
2773,0,[0.95946395 0.04662162]
2774,0,[0.987895  0.0073149]
2775,1,[0.10154171 0.9299378 ]
2776,0,[0.9372478  0.05968982]
2777,0,[0.92347383 0.06797041]
2778,0,[0.9286673  0.05782217]
2779,0,[0.9688607  0.02415583]
2780,1,[0.01126644 0.9669456 ]
2781,0,[0.9963575  0.00542263]
2782,0,[0.99603623 0.00611765]
2783,0,[0.9847888  0.01297252]
2784,0,[0.9899742  0.00713359]
2785,0,[0.98563737 0.01757454]
2786,0,[0.9959306  0.00380204]
2787,0,[0.94526565 0.0441134 ]
2788,1,[0.14033565 0.94401014]
2789,0,[0.95807457 0.02557268]
2790,1,[0.08285099 0.9226679 ]
2791,1,[0.13380425 0.88171625]
2792,0,[0.6745121  0.48950866]
2793,0,[0.9857231  0.01056457]
2794,0,[0.9930484  0.01351004]
2795,0,[0.97281355 0.03404282]
2796,0,[0.9268318  0.05464659]
2797,0,[0.9969381  0.00334486]
2798,0,[0.97155714 0.02066439]
2799,0,[0.99354655 0.00408279]
2800,0,[0.971891  0.0327256]
2801,0,[0.9819639  0.01909917]
2802,0,[0.9547272  0.05231175]
2803,0,[0.7979963  0.07890542]
2804,0,[0.94844604 0.05609034]
2805,0,[0.9946743  0.00507767]
2806,0,[0.98768985 0.02050281]
2807,0,[0.9962387  0.00581145]
2808,0,[0.9925333 0.013111 ]
2809,0,[0.9860406  0.00629829]
2810,0,[0.9120396  0.06024778]
2811,0,[0.994453   0.00210556]
2812,0,[0.9697263  0.01277715]
2813,0,[0.97546375 0.02389107]
2814,0,[0.64545786 0.3008484 ]
2815,0,[0.98287463 0.03141855]
2816,0,[0.97056836 0.03635925]
2817,0,[0.99508876 0.00857495]
2818,1,[0.02896778 0.9570001 ]
2819,0,[0.96744645 0.03024628]
2820,0,[0.9792722  0.03296758]
2821,0,[0.97539777 0.03846026]
2822,0,[0.99060285 0.01580326]
2823,0,[0.97078013 0.01831485]
2824,0,[0.9655843  0.03342622]
2825,0,[0.9777418  0.02137485]
2826,0,[0.98522425 0.01277514]
2827,0,[0.9785847  0.03907456]
2828,0,[0.99806935 0.00312519]
2829,1,[0.06406137 0.9588316 ]
2830,1,[0.01884416 0.9878626 ]
2831,0,[0.99718505 0.00530829]
2832,0,[0.9654026  0.04117156]
2833,0,[0.9009338  0.07162891]
2834,0,[0.92073697 0.06912948]
2835,0,[0.95146453 0.05007087]
2836,0,[0.9983367  0.00167264]
2837,0,[0.9512497  0.04046738]
2838,0,[9.995734e-01 7.878765e-04]
2839,0,[0.85583264 0.16262685]
2840,0,[0.90855783 0.02835419]
2841,0,[0.9799621  0.02942133]
2842,0,[0.94999534 0.06404699]
2843,0,[0.9085343  0.10029059]
2844,0,[0.9907494  0.01212511]
2845,1,[0.08662077 0.93526876]
2846,0,[0.9893768  0.00909326]
2847,0,[0.9345686  0.06713744]
2848,0,[0.98138785 0.00984797]
2849,0,[0.94510335 0.0303198 ]
2850,0,[0.9875246  0.01566328]
2851,0,[0.9913018  0.01508807]
2852,0,[0.8463295  0.23134682]
2853,0,[0.987807   0.01434049]
2854,0,[0.975983   0.00978623]
2855,0,[9.991309e-01 6.781093e-04]
2856,1,[0.0602318 0.9478696]
2857,0,[0.9824682  0.02450728]
2858,0,[0.9607039 0.009597 ]
2859,0,[0.95998937 0.01591396]
2860,0,[0.99779105 0.00323026]
2861,0,[0.97602624 0.03051833]
2862,0,[0.9218705  0.13329017]
2863,0,[0.9929865  0.01000851]
2864,0,[0.9892084  0.00823561]
2865,0,[0.99750334 0.00207398]
2866,0,[0.988384   0.00983125]
2867,0,[0.98800117 0.01985867]
2868,0,[0.9736756 0.0308376]
2869,1,[0.08823576 0.90679157]
2870,0,[0.9802343  0.01222704]
2871,0,[0.9923396  0.00685337]
2872,1,[0.10506129 0.8967202 ]
2873,0,[0.9964014  0.00310943]
2874,0,[0.9336879  0.05629753]
2875,0,[0.8746258  0.08288786]
2876,0,[0.9513287  0.07687225]
2877,0,[0.99074495 0.00594723]
2878,0,[0.9718195  0.05994209]
2879,0,[0.97048426 0.04326083]
2880,0,[0.9882343 0.0162978]
2881,0,[0.98814183 0.01298672]
2882,0,[0.98803896 0.01040234]
2883,0,[0.992589   0.00856298]
2884,0,[0.97202694 0.02900713]
2885,0,[0.97809315 0.04882154]
2886,0,[0.9929946  0.00502678]
2887,0,[0.9172983  0.19982487]
2888,0,[0.9474281  0.03614451]
2889,0,[0.86492926 0.30773196]
2890,0,[0.967397   0.02109164]
2891,0,[0.9795049  0.01480133]
2892,0,[0.9985487 0.0018602]
2893,0,[0.98824835 0.00893538]
2894,0,[0.9927713  0.00676726]
2895,0,[0.9860312  0.01433542]
2896,0,[0.9916459  0.01734448]
2897,0,[0.96213603 0.02741544]
2898,0,[0.98141795 0.01303388]
2899,0,[0.9956476  0.00439241]
2900,0,[0.95451933 0.07796839]
2901,0,[0.9686402  0.02964239]
2902,0,[0.9840794  0.02728613]
2903,0,[0.9917745  0.01023015]
2904,0,[0.9937118  0.00663164]
2905,0,[0.9669766  0.03739805]
2906,0,[0.9861406 0.0223971]
2907,0,[0.9783481  0.02723794]
2908,0,[0.993079   0.00666215]
2909,0,[0.9963491 0.0044985]
2910,0,[0.99340147 0.00295934]
2911,0,[0.98844516 0.01388974]
2912,0,[0.9353974  0.07683308]
2913,0,[0.99185044 0.0098433 ]
2914,0,[0.99136305 0.01277597]
2915,0,[0.60231394 0.59422064]
2916,0,[0.990712   0.01382037]
2917,0,[0.9741605  0.02667215]
2918,0,[0.9390906  0.04676767]
2919,1,[0.02936119 0.97308266]
2920,0,[0.986439   0.01367127]
2921,0,[0.9840862  0.00910904]
2922,0,[0.96894395 0.01593552]
2923,0,[0.9944912 0.0042606]
2924,0,[0.8317521  0.19518219]
2925,0,[0.96835905 0.04466249]
2926,0,[0.97637695 0.03587464]
2927,0,[0.98764634 0.01858597]
2928,0,[0.99473554 0.00348773]
2929,0,[0.9929871  0.00606494]
2930,0,[0.99046457 0.00879179]
2931,0,[0.99742496 0.00459256]
2932,0,[0.5779625 0.2875315]
2933,1,[0.02289037 0.9706797 ]
2934,0,[0.9948999  0.00236256]
2935,0,[0.90043074 0.08964881]
2936,0,[0.89610916 0.06535079]
2937,0,[0.99653816 0.00350555]
2938,0,[0.99505264 0.0025791 ]
2939,0,[0.9643792  0.03594193]
2940,0,[0.83457375 0.17913805]
2941,0,[0.9988691  0.00135995]
2942,0,[0.99301803 0.00558105]
2943,0,[0.98350394 0.02249119]
2944,0,[0.96190447 0.03003153]
2945,0,[0.9714565  0.02182927]
2946,0,[0.96506464 0.03143671]
2947,1,[0.07652433 0.91706276]
2948,0,[0.87862104 0.1027041 ]
2949,0,[0.99656445 0.00327647]
2950,0,[0.9943929  0.00704745]
2951,0,[0.9856653  0.03275634]
2952,0,[0.997387   0.00371081]
2953,0,[0.99695    0.00413807]
2954,0,[0.96794    0.03910347]
2955,0,[0.8205302  0.10159822]
2956,0,[0.9911068  0.01288928]
2957,0,[0.9929079  0.01158007]
2958,0,[0.9843404  0.01125796]
2959,0,[0.96854633 0.05272104]
2960,0,[0.9801278  0.02133788]
2961,1,[0.00495478 0.9957599 ]
2962,1,[0.06753911 0.86217964]
2963,0,[0.99143726 0.01913294]
2964,0,[0.98711306 0.02300186]
2965,0,[0.98011065 0.0357933 ]
2966,0,[0.9874921  0.01534158]
2967,0,[0.98818624 0.01409376]
2968,0,[0.9929409  0.00457598]
2969,1,[0.05441462 0.9655734 ]
2970,0,[0.9317675  0.05202492]
2971,0,[0.98020226 0.04175011]
2972,0,[0.9929115  0.01686747]
2973,0,[0.9752339 0.0127102]
2974,0,[0.9216896  0.08114803]
2975,0,[0.9780002  0.02475693]
2976,0,[0.9819095  0.00778512]
2977,0,[0.9719125  0.02904176]
2978,0,[0.88074976 0.07599925]
2979,0,[0.9317852  0.11193536]
2980,0,[0.9778024  0.02589519]
2981,0,[0.9926726  0.00685228]
2982,0,[0.98512846 0.0111654 ]
2983,0,[0.9768242  0.01354452]
2984,0,[0.9973127  0.00411616]
2985,0,[0.9917237  0.00897317]
2986,0,[0.97862315 0.01044329]
2987,0,[0.8574614  0.10456955]
2988,0,[0.99052095 0.00959434]
2989,0,[0.9944536  0.00899183]
2990,0,[0.9948907  0.00369523]
2991,0,[0.85259753 0.13515523]
2992,0,[0.7896469 0.2691942]
2993,0,[0.9440361  0.05854322]
2994,0,[0.9841299  0.01542178]
2995,0,[0.9337962  0.05502151]
2996,0,[0.9932805  0.00755085]
2997,0,[0.9515339  0.06873195]
2998,1,[0.07320321 0.94863546]
2999,0,[0.9903646  0.00766033]
3000,0,[9.987570e-01 9.460029e-04]
3001,0,[0.9852793  0.01265181]
3002,0,[0.89660937 0.05932221]
3003,0,[0.94597334 0.10134942]
3004,0,[0.98042107 0.01773971]
3005,0,[0.92504984 0.10662615]
3006,1,[0.0053644 0.9893935]
3007,0,[0.9609997  0.05642002]
3008,1,[0.08923257 0.94672817]
3009,0,[0.96925586 0.06797461]
3010,0,[0.99028754 0.01157533]
3011,0,[0.56178373 0.4143819 ]
3012,0,[0.9478908  0.04247652]
3013,0,[0.98445815 0.01299729]
3014,0,[0.9946976 0.0026437]
3015,0,[0.96958995 0.03896195]
3016,0,[0.9520898  0.01804554]
3017,0,[0.9974613  0.00295015]
3018,0,[0.9855746  0.02247021]
3019,0,[0.992134   0.00969619]
3020,0,[0.9232643 0.1019225]
3021,0,[0.9828043  0.01337069]
3022,0,[0.86237794 0.09960978]
3023,0,[0.9151794  0.06697907]
